UserID,YOB,Gender,Income,HouseholdStatus,EducationLevel,Party,Happy,Q124742,Q124122,Q123464,Q123621,Q122769,Q122770,Q122771,Q122120,Q121699,Q121700,Q120978,Q121011,Q120379,Q120650,Q120472,Q120194,Q120012,Q120014,Q119334,Q119851,Q119650,Q118892,Q118117,Q118232,Q118233,Q118237,Q117186,Q117193,Q116797,Q116881,Q116953,Q116601,Q116441,Q116448,Q116197,Q115602,Q115777,Q115610,Q115611,Q115899,Q115390,Q114961,Q114748,Q115195,Q114517,Q114386,Q113992,Q114152,Q113583,Q113584,Q113181,Q112478,Q112512,Q112270,Q111848,Q111580,Q111220,Q110740,Q109367,Q108950,Q109244,Q108855,Q108617,Q108856,Q108754,Q108342,Q108343,Q107869,Q107491,Q106993,Q106997,Q106272,Q106388,Q106389,Q106042,Q105840,Q105655,Q104996,Q103293,Q102906,Q102674,Q102687,Q102289,Q102089,Q101162,Q101163,Q101596,Q100689,Q100680,Q100562,Q99982,Q100010,Q99716,Q99581,Q99480,Q98869,Q98578,Q98059,Q98078,Q98197,Q96024,votes
5354,1963,Male,"$100,001 - $150,000",Single (no kids),Current Undergraduate,Republican,1,,,,,Yes,Yes,Public,No,No,No,Yes,Yes,No,Yes,Science,Study first,No,Yes,Yes,Yes,Giving,Yes,No,Idealist,Yes,No,,,,,,,,,,Yes,Start,Yes,Yes,Circumstances,No,Yes,Yes,Yes,Yes,Mysterious,Yes,Yes,Talk,People,No,,No,No,Yes,Supportive,,,,,,,,,,Online,No,Yes,Yes,Yes,Yay people!,Yes,No,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Rent,Optimist,Dad,,No,No,Yes,Check!,Yes,No,No,Yes,Yes,No,Yes,Yes,No,Yes,77
5358,1982,Male,"$25,001 - $50,000",Single (no kids),Bachelor's Degree,Independent,1,No,Yes,No,Yes,Yes,No,Public,No,Yes,No,Yes,Yes,No,Yes,Science,Study first,No,,Yes,Yes,Giving,Yes,Yes,Pragmatist,No,No,Cool headed,Standard hours,No,Happy,,No,No,No,P.M.,No,,,No,,Yes,No,Yes,Yes,Yes,Mysterious,Yes,,Talk,Technology,No,,Yes,,Yes,,No,PC,Yes,Cautious,No,Yes!,No,Socialize,No,In-person,Yes,,Yes,Yes,Grrr people,Yes,No,No,,,Yes,No,No,No,Yes,No,No,Own,Pessimist,,No,No,,No,Nope,No,No,No,Yes,No,No,Yes,No,No,Yes,87
5361,NA,,,,,,0,,Yes,No,No,No,Yes,Public,No,No,No,,,,,,,No,No,No,No,Receiving,Yes,No,Idealist,No,Yes,Cool headed,Odd hours,No,Right,No,Yes,No,No,P.M.,Yes,End,Yes,No,Circumstances,Yes,Yes,Yes,Yes,No,Mysterious,No,No,Tunes,Technology,No,No,Yes,Yes,Yes,Demanding,No,PC,Yes,Risk-friendly,No,Umm...,No,Space,No,In-person,Yes,No,Yes,Yes,Grrr people,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,No,No,No,Rent,Pessimist,Dad,No,No,No,Yes,Nope,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes,94
5364,1978,Female,"$100,001 - $150,000",Married (w/kids),Bachelor's Degree,Democrat,1,,No,No,No,No,No,Public,No,Yes,No,Yes,Yes,No,Yes,Art,Study first,Yes,Yes,Yes,No,Giving,Yes,No,Idealist,No,Yes,Hot headed,Standard hours,No,Happy,No,Yes,,Yes,,No,Start,Yes,No,Circumstances,No,No,Yes,Yes,No,Mysterious,No,No,Talk,Technology,No,No,No,No,Yes,Supportive,No,Mac,No,Cautious,No,,,,,In-person,Yes,,,Yes,Grrr people,,,,,,,Yes,Yes,Yes,No,Yes,No,Own,Optimist,,No,Yes,Yes,No,,Yes,,,,,,Yes,No,No,No,79
5365,1971,Male,"$25,001 - $50,000",Single (no kids),Master's Degree,Republican,0,Yes,No,No,Yes,Yes,Yes,Public,No,Yes,No,No,No,Yes,Yes,Art,Try first,Yes,No,Yes,Yes,Giving,No,No,Idealist,No,Yes,,Odd hours,,,,Yes,Yes,No,A.M.,Yes,End,Yes,No,Me,Yes,No,No,Yes,No,TMI,Yes,Yes,,,Yes,No,Yes,No,No,Supportive,No,,Yes,Cautious,No,Yes!,No,Space,No,In-person,No,No,Yes,Yes,Yay people!,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Rent,Optimist,Dad,No,Yes,Yes,Yes,Check!,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,94
5366,1994,Male,"under $25,000",Single (no kids),,,1,No,Yes,No,No,Yes,Yes,Public,No,Yes,No,No,No,No,Yes,,Try first,No,Yes,No,Yes,Receiving,No,Yes,Pragmatist,No,No,Cool headed,Standard hours,No,Happy,No,Yes,No,No,P.M.,Yes,Start,Yes,No,Circumstances,Yes,No,Yes,Yes,No,Mysterious,No,No,Tunes,Technology,Yes,Yes,Yes,No,No,Supportive,No,Mac,No,Cautious,No,Yes!,No,Space,Yes,In-person,No,No,Yes,Yes,Yay people!,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,Yes,No,Own,Optimist,Mom,No,Yes,Yes,Yes,Nope,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,No,100
5369,1980,,"$100,001 - $150,000",Single (no kids),Bachelor's Degree,Republican,0,No,Yes,No,Yes,No,Yes,Public,No,Yes,No,,,Yes,Yes,Science,Study first,Yes,Yes,No,No,Giving,Yes,Yes,Pragmatist,No,No,Hot headed,Odd hours,Yes,,No,,,,,Yes,End,Yes,Yes,Circumstances,No,Yes,No,Yes,No,Mysterious,No,No,Tunes,Technology,No,Yes,Yes,Yes,No,Supportive,No,,No,,,,No,,,Online,No,,Yes,,Grrr people,,,,,,Yes,Yes,,Yes,No,No,No,Rent,,Dad,Yes,,,,,,,No,Yes,Yes,No,Yes,,,Yes,71
5370,1996,Male,"under $25,000",Single (no kids),Current K-12,Democrat,1,,,,,,,,,,,,,,,,,,,No,,,,No,Pragmatist,No,No,,,,Right,No,,,,,,,,,,,No,,,Yes,TMI,,,Tunes,Technology,No,No,Yes,No,No,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,Own,Pessimist,Dad,,Yes,No,Yes,,,,,,,,,,,,29
5371,1995,Female,"$25,001 - $50,000",Single (no kids),Current Undergraduate,Independent,1,,,No,,,,,Yes,No,No,Yes,Yes,Yes,,,Study first,,Yes,,,,Yes,,,Yes,Yes,Hot headed,,,,,,,,,,,,,,,,,,,Mysterious,,Yes,,,,,,No,Yes,Demanding,No,PC,Yes,Risk-friendly,No,,,,,,,,,Yes,Grrr people,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Check!,No,,No,Yes,,,,,,,32
5372,1959,Male,"$100,001 - $150,000",Married (w/kids),,Democrat,1,No,No,,Yes,No,No,Public,No,Yes,,,,,,,Study first,No,No,Yes,Yes,Giving,Yes,,,Yes,Yes,Cool headed,Standard hours,Yes,Happy,Yes,Yes,Yes,Yes,A.M.,,,,,Me,,,,,Yes,TMI,No,No,Talk,Technology,Yes,Yes,Yes,Yes,Yes,Supportive,No,PC,Yes,Cautious,Yes,Yes!,Yes,Space,No,Online,Yes,Yes,No,Yes,Yay people!,Yes,Yes,No,Yes,,Yes,,Yes,Yes,No,No,No,,,Dad,,,,,Check!,Yes,No,Yes,Yes,Yes,No,,,,No,73
5379,1954,Female,"$100,001 - $150,000",Married (no kids),Bachelor's Degree,Democrat,1,,,No,Yes,Yes,No,Public,No,Yes,No,No,No,No,Yes,Science,Study first,Yes,Yes,Yes,,,Yes,No,Idealist,No,No,Cool headed,Standard hours,No,Right,No,Yes,No,Yes,,Yes,End,No,No,Circumstances,Yes,No,Yes,Yes,No,Mysterious,No,No,Tunes,People,Yes,No,No,Yes,Yes,Demanding,Yes,PC,No,Risk-friendly,Yes,Yes!,No,Socialize,No,Online,No,Yes,Yes,Yes,Grrr people,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Own,Optimist,Dad,Yes,Yes,Yes,Yes,Nope,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,No,96
5380,NA,,,,,,0,,No,No,Yes,Yes,No,Public,No,Yes,No,Yes,Yes,No,Yes,Art,Study first,Yes,No,No,Yes,Giving,Yes,No,Pragmatist,Yes,No,Cool headed,Standard hours,No,Happy,Yes,Yes,Yes,Yes,P.M.,Yes,Start,No,No,Me,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,No,43
5382,NA,,,,,,1,,,,,,,,,Yes,No,No,No,,,,,,,Yes,,Giving,,,,,,Cool headed,Standard hours,No,Happy,Yes,Yes,No,No,A.M.,Yes,Start,Yes,Yes,Circumstances,No,No,No,Yes,Yes,TMI,No,Yes,Talk,Technology,,,,,,,No,PC,,,,,,,,In-person,No,Yes,Yes,,,Yes,No,No,No,Yes,,Yes,,,,,,,,,,,,,,,,,,,,,,,Yes,43
5390,1992,Female,,Single (no kids),Current Undergraduate,,0,,Yes,Yes,No,No,Yes,Public,Yes,Yes,No,,,,,,,,,Yes,,,Yes,Yes,,No,Yes,Hot headed,Standard hours,No,Happy,Yes,Yes,No,No,P.M.,Yes,Start,Yes,No,Me,Yes,No,Yes,Yes,,,,,,,,Yes,Yes,,Yes,Supportive,,,,,,,,,,,,,,,,,,,,,,No,Yes,Yes,No,No,,Rent,Pessimist,Mom,No,Yes,Yes,,Nope,No,No,No,Yes,,,,,,,52
5391,NA,Male,,,,,0,,,,,,,,,,,,,Yes,,Science,Study first,Yes,,No,No,Giving,Yes,No,Pragmatist,No,Yes,,,,,,,,,,,,,,,No,Yes,Yes,Yes,Yes,TMI,Yes,,Talk,Technology,No,Yes,Yes,No,No,Demanding,Yes,PC,,Risk-friendly,No,Umm...,No,Space,No,Online,Yes,Yes,No,Yes,Grrr people,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,No,Own,Pessimist,Dad,No,Yes,Yes,Yes,Check!,Yes,No,Yes,No,Yes,No,Only-child,No,No,Yes,71
5393,NA,,,,,,1,,,,,,,,,,,,,,,,,,,,,,No,No,Idealist,No,No,Cool headed,Standard hours,Yes,Happy,Yes,No,No,No,A.M.,Yes,Start,Yes,Yes,Circumstances,Yes,Yes,No,Yes,,,,,,,No,Yes,Yes,Yes,No,Demanding,No,PC,,,,,,,,,,,No,Yes,Yay people!,Yes,No,No,Yes,No,No,,,Yes,No,Yes,No,Rent,Optimist,Dad,Yes,Yes,Yes,No,Nope,Yes,,,,,,,,,No,54
5394,1998,Female,,Single (no kids),Current K-12,,1,,Yes,No,No,,,,,No,No,Yes,Yes,No,Yes,Science,Study first,No,,Yes,No,Giving,Yes,Yes,,No,,Hot headed,Standard hours,No,Happy,Yes,No,No,No,P.M.,Yes,Start,Yes,No,Me,No,No,No,Yes,Yes,Mysterious,No,,Tunes,People,No,Yes,No,,Yes,Supportive,Yes,Mac,No,Cautious,No,Umm...,No,Socialize,,In-person,,No,Yes,Yes,Grrr people,No,No,No,No,,Yes,Yes,No,No,No,Yes,No,Own,Pessimist,Dad,No,No,No,Yes,Check!,Yes,No,No,No,,No,Yes,No,No,Yes,87
5395,NA,,,,,,0,,No,No,Yes,Yes,Yes,Private,No,Yes,No,No,Yes,No,Yes,Art,Study first,No,No,No,No,Giving,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,Yes,Yes,Yay people!,Yes,Yes,No,Yes,,,,No,No,No,Yes,No,Own,Pessimist,Dad,No,Yes,Yes,Yes,Check!,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,No,52
5398,1993,Male,"under $25,000",Single (no kids),Current K-12,Other,1,No,Yes,,No,No,Yes,Public,No,No,Yes,No,No,Yes,Yes,Science,Study first,No,Yes,No,No,Receiving,Yes,Yes,Idealist,No,No,Cool headed,Standard hours,No,Happy,No,Yes,No,Yes,P.M.,Yes,End,Yes,No,Circumstances,No,Yes,No,No,Yes,Mysterious,No,No,Tunes,Technology,No,Yes,Yes,Yes,,Demanding,No,PC,,Cautious,No,Umm...,Yes,Space,Yes,Online,,No,Yes,Yes,Grrr people,No,No,Yes,No,No,No,Yes,No,Yes,No,Yes,No,Own,Pessimist,Mom,No,No,Yes,Yes,Nope,No,No,No,No,Yes,No,Yes,No,No,,96
5400,NA,,,,,,0,,,,,No,No,Public,No,,,No,Yes,No,Yes,Art,Try first,No,No,No,No,Giving,Yes,No,Idealist,No,Yes,,,,,,,,,,,,,,,,,,,Yes,TMI,No,No,,,,,,,,,,,,Cautious,,Yes!,Yes,Socialize,No,In-person,No,,,,,,,,,,,,Yes,No,No,Yes,No,,Optimist,Mom,No,,,,,,,,,,,Yes,Yes,No,,42
5401,1988,Male,"under $25,000",Single (no kids),Bachelor's Degree,Other,0,,No,No,No,No,Yes,Private,No,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,No,Start,Yes,No,,No,No,Yes,No,No,TMI,No,No,Talk,People,No,,,,,,,,,,,Umm...,No,Space,No,In-person,No,No,Yes,Yes,Yay people!,,,,,No,No,No,Yes,No,No,Yes,Yes,Own,Pessimist,Dad,Yes,No,Yes,Yes,Check!,No,No,No,Yes,No,Yes,Yes,Yes,No,,58
5402,1998,,"$100,001 - $150,000",Single (no kids),Current K-12,Democrat,1,Yes,No,No,No,No,Yes,Public,No,No,No,Yes,No,Yes,Yes,Science,Study first,No,No,No,Yes,Giving,Yes,Yes,Idealist,No,Yes,Cool headed,Standard hours,Yes,Happy,Yes,Yes,No,Yes,P.M.,No,Start,No,No,Me,Yes,No,Yes,Yes,No,TMI,No,No,Tunes,People,Yes,No,No,No,No,Supportive,Yes,Mac,No,Cautious,No,Umm...,No,Space,Yes,Online,No,Yes,Yes,Yes,Yay people!,No,No,No,No,Yes,No,Yes,No,No,No,No,No,Own,Optimist,Dad,Yes,No,Yes,Yes,Nope,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,101
5404,1956,,"over $150,000",Married (w/kids),Master's Degree,Independent,1,Yes,No,No,Yes,No,Yes,Public,No,Yes,No,No,No,Yes,Yes,Art,Study first,No,Yes,Yes,Yes,Giving,Yes,No,Pragmatist,No,No,Cool headed,Standard hours,No,Happy,Yes,Yes,No,No,A.M.,Yes,Start,Yes,No,Me,No,No,Yes,Yes,No,Mysterious,No,Yes,Talk,People,No,No,Yes,No,Yes,Supportive,Yes,Mac,No,Cautious,Yes,Umm...,No,Socialize,Yes,In-person,Yes,Yes,Yes,Yes,Yay people!,Yes,Yes,No,No,No,No,Yes,Yes,No,Yes,Yes,Yes,Own,Optimist,Mom,Yes,Yes,Yes,Yes,Check!,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,101
5407,1969,Male,"over $150,000",Married (w/kids),Master's Degree,Independent,1,Yes,No,No,Yes,No,Yes,Public,No,Yes,No,Yes,No,Yes,Yes,Science,Study first,No,Yes,No,Yes,Receiving,Yes,No,Pragmatist,No,No,Cool headed,Standard hours,No,,,Yes,Yes,No,A.M.,,Start,No,No,Me,Yes,Yes,Yes,Yes,No,TMI,Yes,Yes,Talk,Technology,No,Yes,Yes,Yes,Yes,Demanding,No,PC,No,Cautious,No,Yes!,No,Space,No,In-person,No,Yes,Yes,Yes,Grrr people,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,No,,Own,Pessimist,Mom,Yes,Yes,No,Yes,Check!,Yes,No,No,,No,No,Yes,No,No,No,96
5410,1982,,"$50,000 - $74,999",Single (no kids),Master's Degree,Independent,0,,,,,,,,,Yes,No,,Yes,,,,,,,,,,Yes,,,,,Hot headed,Standard hours,,,,,,,,,Start,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,No,,Yes,,,,,,,,,,,,,,,,,,,,Pessimist,Mom,No,No,Yes,Yes,Nope,Yes,No,No,Yes,,,,,,,22
5411,1969,Male,"$75,000 - $100,000",Married (w/kids),Master's Degree,Republican,1,No,No,No,Yes,No,No,Public,No,No,No,No,No,Yes,Yes,Science,Study first,No,Yes,Yes,No,Giving,No,No,Pragmatist,Yes,No,Cool headed,,No,,,Yes,Yes,No,A.M.,,End,,Yes,Me,No,No,Yes,Yes,No,TMI,Yes,,Talk,People,Yes,No,Yes,Yes,No,Supportive,No,,Yes,Risk-friendly,No,Yes!,No,Socialize,No,In-person,No,Yes,Yes,Yes,Yay people!,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,Own,Optimist,Dad,No,Yes,No,Yes,Nope,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,,93
5415,NA,Female,"under $25,000",Single (no kids),Associate's Degree,Independent,1,,Yes,No,Yes,Yes,No,Public,No,Yes,Yes,No,No,No,Yes,Science,Study first,Yes,No,No,No,Giving,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,No,Yes,25
5416,1992,Male,"under $25,000",Single (no kids),Current Undergraduate,Libertarian,1,No,No,Yes,No,Yes,No,Public,No,No,No,Yes,No,No,Yes,Art,Study first,No,Yes,Yes,Yes,Giving,Yes,Yes,Idealist,No,No,Hot headed,Standard hours,Yes,Happy,No,Yes,No,Yes,P.M.,Yes,Start,Yes,No,Me,Yes,No,Yes,Yes,No,Mysterious,No,Yes,Tunes,Technology,Yes,Yes,No,No,Yes,Demanding,No,Mac,No,Cautious,No,Yes!,No,Space,Yes,Online,No,No,Yes,Yes,Yay people!,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Own,Optimist,Mom,No,No,Yes,Yes,Check!,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,101
5417,NA,,,,,,1,No,Yes,No,No,,No,Public,Yes,No,Yes,Yes,Yes,,Yes,Art,,Yes,Yes,Yes,No,Giving,No,Yes,,,Yes,Cool headed,Standard hours,Yes,Happy,Yes,Yes,No,,A.M.,Yes,Start,Yes,No,Circumstances,No,Yes,Yes,,,TMI,No,No,Tunes,People,No,No,No,No,Yes,Supportive,Yes,PC,No,Cautious,No,Yes!,No,Socialize,Yes,In-person,No,Yes,Yes,,Yay people!,No,No,No,No,Yes,No,No,Yes,,,Yes,Yes,Own,Optimist,Mom,No,No,Yes,No,Check!,No,No,No,Yes,Yes,Yes,Yes,Yes,No,,89
5418,NA,,,,,,0,No,No,No,No,Yes,Yes,Public,Yes,Yes,No,No,Yes,No,Yes,Science,Study first,Yes,Yes,Yes,No,Giving,Yes,No,Pragmatist,No,No,Hot headed,Odd hours,No,Happy,No,No,No,No,A.M.,Yes,Start,No,,Circumstances,No,No,Yes,Yes,Yes,TMI,No,Yes,Talk,Technology,Yes,Yes,Yes,Yes,No,Supportive,No,Mac,No,Risk-friendly,No,Yes!,No,Socialize,No,In-person,No,Yes,Yes,Yes,Yay people!,Yes,No,No,Yes,No,No,Yes,No,Yes,No,No,No,Own,Optimist,Dad,No,Yes,Yes,Yes,Nope,Yes,No,No,Yes,Yes,No,Yes,No,Yes,No,100
5421,1958,Female,,Married (w/kids),,Republican,1,No,No,No,Yes,No,No,Public,Yes,No,No,No,No,No,Yes,Art,Study first,No,Yes,No,Yes,Giving,Yes,Yes,Idealist,No,Yes,Hot headed,Standard hours,Yes,Happy,Yes,Yes,Yes,No,P.M.,Yes,Start,Yes,Yes,Circumstances,No,No,No,No,Yes,Mysterious,No,Yes,Tunes,Technology,Yes,Yes,Yes,No,Yes,Supportive,No,PC,Yes,Cautious,No,Yes!,No,Space,No,In-person,Yes,Yes,Yes,No,Yay people!,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Own,Optimist,Dad,No,Yes,Yes,No,Nope,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,101
5422,1984,Male,"under $25,000",Single (no kids),High School Diploma,Independent,1,,,,,,,,,Yes,No,No,Yes,No,Yes,Science,Try first,No,No,Yes,Yes,Giving,Yes,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,No,TMI,Yes,No,Talk,People,No,,,No,No,Supportive,No,Mac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29
5424,1949,Female,"$75,000 - $100,000",Married (w/kids),Bachelor's Degree,Republican,1,No,No,No,No,Yes,Yes,Public,No,Yes,No,No,Yes,No,Yes,Art,Try first,No,Yes,No,Yes,Giving,Yes,Yes,Pragmatist,No,Yes,Cool headed,Standard hours,No,Happy,Yes,Yes,No,No,A.M.,Yes,End,Yes,No,Circumstances,Yes,No,No,Yes,No,TMI,No,No,Tunes,People,Yes,No,No,No,Yes,Supportive,Yes,Mac,Yes,Cautious,Yes,Yes!,No,Socialize,No,In-person,Yes,Yes,Yes,Yes,Yay people!,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Own,Optimist,Dad,Yes,Yes,Yes,Yes,Check!,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No,101
5425,1984,Female,,Married (no kids),,Republican,1,,,No,No,No,No,Public,No,No,No,Yes,Yes,No,Yes,Science,Study first,Yes,No,,No,Giving,No,No,Pragmatist,No,Yes,Hot headed,Odd hours,Yes,Happy,No,Yes,No,No,A.M.,No,Start,Yes,No,Me,No,Yes,No,Yes,Yes,TMI,Yes,No,Tunes,People,Yes,No,No,No,Yes,Supportive,No,,No,Risk-friendly,No,Yes!,No,Socialize,No,,Yes,,,,,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Rent,,,,,,,,,,,,,,Yes,No,Yes,No,79
5427,1998,Male,,Single (no kids),Current K-12,Republican,1,Yes,Yes,No,No,No,Yes,Private,No,No,No,Yes,No,Yes,Yes,Science,Try first,Yes,Yes,Yes,Yes,Receiving,No,Yes,Pragmatist,No,No,Hot headed,Standard hours,No,Right,Yes,Yes,No,No,A.M.,No,Start,No,Yes,Me,No,Yes,Yes,Yes,Yes,Mysterious,No,Yes,Talk,People,Yes,No,Yes,Yes,Yes,Supportive,Yes,Mac,No,Risk-friendly,No,Umm...,No,Socialize,Yes,In-person,No,Yes,Yes,Yes,Grrr people,Yes,No,Yes,No,No,No,Yes,No,Yes,No,Yes,Yes,Own,Pessimist,Dad,No,No,No,Yes,Nope,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Yes,101
5429,NA,,,,,,1,No,Yes,No,Yes,No,No,Public,No,Yes,No,No,No,,,,,,,,,,No,,,No,Yes,Cool headed,Standard hours,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,Risk-friendly,No,Yes!,No,Socialize,No,,,,,,,,,,,,No,No,No,,,,,,,,,,,,,,,,,,,,,,,27
5433,1995,Female,,Single (no kids),High School Diploma,Democrat,0,No,No,No,No,Yes,No,Public,No,Yes,Yes,No,,No,Yes,Art,Try first,Yes,No,Yes,Yes,Receiving,Yes,Yes,,No,,Cool headed,,No,Happy,No,Yes,No,Yes,P.M.,No,Start,Yes,No,Me,Yes,No,No,,Yes,TMI,No,No,,,Yes,Yes,Yes,No,No,Supportive,No,Mac,Yes,Risk-friendly,No,Yes!,No,Socialize,No,In-person,,No,Yes,Yes,Yay people!,,,No,Yes,,Yes,No,Yes,Yes,,No,No,Own,Pessimist,Mom,No,Yes,Yes,Yes,Check!,Yes,No,No,No,Yes,No,Only-child,,,No,87
5435,NA,,,,,,1,No,Yes,No,No,No,Yes,Public,No,Yes,No,No,Yes,No,Yes,Science,Try first,,,Yes,Yes,Giving,Yes,No,Pragmatist,No,No,Cool headed,Standard hours,No,Happy,No,Yes,No,No,P.M.,Yes,End,Yes,,Circumstances,No,No,No,No,Yes,TMI,No,Yes,,,,Yes,Yes,No,No,Supportive,,Mac,No,Risk-friendly,No,Umm...,No,Space,Yes,Online,Yes,Yes,Yes,Yes,Yay people!,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Own,Pessimist,Mom,No,Yes,No,No,Check!,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,94
5438,1993,Male,"under $25,000",Single (no kids),Current Undergraduate,Libertarian,1,Yes,No,No,No,No,Yes,Private,Yes,No,No,No,No,No,Yes,Science,Study first,No,Yes,No,Yes,Receiving,No,Yes,Pragmatist,No,No,Cool headed,Standard hours,No,Happy,Yes,Yes,No,No,A.M.,Yes,Start,Yes,No,Circumstances,No,No,No,No,No,Mysterious,No,No,Tunes,Technology,Yes,Yes,No,Yes,No,Supportive,No,PC,No,Cautious,No,Yes!,No,Space,Yes,In-person,No,Yes,Yes,Yes,Grrr people,No,No,No,No,No,Yes,No,No,No,No,Yes,No,Own,Optimist,Mom,Yes,No,No,Yes,Nope,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,101
5441,1979,Female,"$75,000 - $100,000",Single (no kids),Bachelor's Degree,Libertarian,1,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,Hot headed,Standard hours,Yes,Happy,Yes,Yes,No,No,A.M.,Yes,Start,No,Yes,Circumstances,,,,,,,,,Tunes,Technology,No,Yes,Yes,No,Yes,Demanding,Yes,PC,No,Cautious,No,Umm...,No,Space,No,,,,,,,,,,,,,,No,Yes,Yes,Yes,No,Rent,Optimist,Mom,No,Yes,Yes,No,,,,,,,,,,,,44
5443,1987,Female,"$25,001 - $50,000",Married (w/kids),Bachelor's Degree,Democrat,0,No,Yes,No,No,No,No,Public,Yes,Yes,No,No,Yes,No,Yes,Art,Study first,No,No,No,No,Giving,No,No,Pragmatist,No,Yes,Hot headed,Odd hours,No,Happy,Yes,No,No,No,P.M.,Yes,End,No,No,Me,No,No,No,Yes,No,Mysterious,No,No,Tunes,Technology,No,Yes,Yes,No,Yes,Supportive,No,PC,No,Cautious,Yes,Yes!,No,Space,Yes,Online,Yes,No,Yes,Yes,Grrr people,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,Own,Pessimist,Mom,No,No,Yes,Yes,Check!,Yes,No,No,No,No,Yes,Yes,No,No,Yes,101
5449,1992,Female,"under $25,000",Single (no kids),High School Diploma,Independent,0,,Yes,,No,,Yes,Public,No,Yes,No,,,No,Yes,Art,Study first,,No,Yes,,Giving,,Yes,,,No,,,Yes,Happy,No,Yes,,,P.M.,,End,,,Circumstances,No,No,,,,,,,,,No,Yes,,,No,,,Mac,Yes,,Yes,,Yes,,No,,Yes,,Yes,Yes,Yay people!,,No,,No,Yes,,,Yes,Yes,Yes,,,,,Mom,,No,Yes,,,Yes,No,,Yes,Yes,,Yes,,No,No,53
5450,NA,,,,,,1,,Yes,No,,Yes,Yes,Public,Yes,No,No,Yes,Yes,No,Yes,Art,Study first,No,No,Yes,Yes,,No,,,,Yes,Cool headed,Odd hours,No,Happy,Yes,Yes,Yes,No,P.M.,Yes,End,Yes,Yes,Me,Yes,No,No,Yes,No,,No,No,Talk,People,Yes,No,Yes,Yes,No,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,No,Yes,No,No,Own,Optimist,Mom,Yes,No,Yes,Yes,Check!,No,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,72
5455,1999,Male,,,Current K-12,Independent,1,Yes,No,No,No,No,No,Public,No,No,No,No,No,Yes,Yes,Science,Try first,Yes,Yes,Yes,Yes,Giving,Yes,Yes,Idealist,No,No,Cool headed,Standard hours,No,Right,Yes,Yes,No,No,P.M.,Yes,Start,No,No,Circumstances,Yes,Yes,Yes,Yes,No,TMI,No,No,Tunes,People,No,No,Yes,Yes,Yes,Supportive,No,Mac,No,Cautious,No,Yes!,No,Socialize,Yes,In-person,No,Yes,Yes,Yes,Yay people!,Yes,No,Yes,No,No,No,Yes,Yes,No,No,No,No,Own,Optimist,Mom,No,No,No,Yes,Nope,Yes,No,No,Yes,Yes,No,Only-child,No,No,Yes,101
